mu_influx;r;mu_feedback;s0;init_stress_influx;cue_P;zmax;aP;init_feedback;sP2NP_2;sNP2P_2;u;dmax;cue_NP;Npop;init_influx;ad;sNP2P_1;mu_stress_influx;sP2NP_1;gamma1;seed;gamma2;generation;freq_P;mean_feedback;mean_stress_influx;mean_influx;mean_hormone;mean_damage;var_feedback;var_stress_influx;var_influx;var_hormone;var_damage;prop_dead;file
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.05;0.1;784782850;0.1;5000000;0.6672;0.0102062;10.2219;2.35261;100;100;8.18759e-05;0.0112176;0.00610411;0;0;0;./core_60/sim_stress_23_3_2019_103853_784435733
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.05;0.1;374905968;0.1;5000000;0.6588;0.0277837;11.4042;3.7374;100;100;0.000110408;0.101847;0.244855;0;0;0;./core_60/sim_stress_23_3_2019_114702_374544056
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.05;0.1;949741822;0.1;5000000;0.5696;0.268083;13.1793;15.1088;79.4672;81.642;0.0748956;7.46993;133.868;755.13;681.591;0.0422;./core_61/sim_stress_23_3_2019_000858_937553643
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.05;0.1;735563491;0.1;5000000;0.5482;0.349469;14.9829;25.4511;76.7464;79.4525;0.0533134;1.78715;39.1067;787.342;728.414;0.0556;./core_61/sim_stress_23_3_2019_014441_713668105
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.05;0.1;968781002;0.1;5000000;0.682;0.0143955;10.3573;2.57252;100;100;7.12693e-05;0.0147095;0.0244795;0;0;0;./core_61/sim_stress_23_3_2019_034644_946686810
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.05;0.1;852940653;0.1;5000000;0.6696;0.0135359;10.3042;2.49332;100;100;8.42689e-05;0.0642231;0.0656116;0;0;0;./core_61/sim_stress_23_3_2019_045550_852534807
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.05;0.1;991463355;0.1;5000000;0.6746;0.0135153;10.1001;2.4017;100;100;5.87144e-05;0.00926409;0.0102928;0;0;0;./core_61/sim_stress_23_3_2019_060352_991152681
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.05;0.1;767911652;0.1;5000000;0.6192;0.11345;12.1931;6.10978;89.3262;90.1017;0.0383277;10.701;41.7474;575.887;523.142;0.021;./core_61/sim_stress_23_3_2019_070856_767560196
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.05;0.1;692798583;0.1;5000000;0.5556;0.264159;14.1626;16.8156;78.7174;80.8672;0.0615362;4.97993;82.8829;788.692;717.705;0.0446;./core_61/sim_stress_23_3_2019_082411_683305985
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.05;0.1;555015973;0.1;5000000;0.552;0.380837;20.3202;24.951;75.5144;78.1522;0.0793781;2.6914;18.9186;810.002;742.438;0.0514;./core_61/sim_stress_23_3_2019_100521_501144512
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.05;0.1;214783573;0.1;5000000;0.6762;0.016086;10.5441;2.46871;100;100;5.32785e-05;0.0429217;0.0167084;0;0;0;./core_61/sim_stress_23_3_2019_115358_194178454
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.05;0.1;66324881;0.1;5000000;0.6678;0.0136495;10.0951;2.60559;100;100;0.000103331;0.00362796;0.0121431;0;0;0;./core_61/sim_stress_23_3_2019_125623_51684519
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.05;0.1;302002517;0.1;5000000;0.6668;0.0175518;10.5364;2.55196;100;100;4.84824e-05;0.0564065;0.127373;0;0;0;./core_62/sim_stress_23_3_2019_000859_301354429
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.05;0.1;79130450;0.1;5000000;0.6038;0.177809;13.4891;7.72291;85.44;86.4544;0.0753686;29.4151;69.0001;737.896;674.239;0.0292;./core_62/sim_stress_23_3_2019_011810_78742183
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.05;0.1;783198723;0.1;5000000;0.5976;0.159991;13.0681;7.01763;86.5342;87.5093;0.0623834;23.9877;54.8031;694.155;631.137;0.0276;./core_62/sim_stress_23_3_2019_024316_782741256
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.05;0.1;964764197;0.1;5000000;0.5562;0.320417;17.6585;17.5047;75.9411;78.2615;0.0876783;13.9366;67.4858;871.117;800.752;0.0548;./core_62/sim_stress_23_3_2019_040347_964309081
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;795004349;0.1;5000000;0.7412;0.00905336;10.0591;2.79808;100;100;7.69712e-05;0.00285968;0.00817205;0;0;0;./core_62/sim_stress_23_3_2019_055242_794647995
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;260112099;0.1;5000000;0.7514;0.0071476;9.84265;2.6122;100;100;6.55864e-05;0.00345049;0.00228378;0;0;0;./core_62/sim_stress_23_3_2019_065725_259732386
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;721861434;0.1;5000000;0.7534;0.0132747;10.0944;2.66792;100;100;7.4573e-05;0.00169544;0.00155096;0;0;0;./core_62/sim_stress_23_3_2019_080211_709468449
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;56466031;0.1;5000000;0.7518;0.0154273;10.0226;2.54323;100;100;5.54177e-05;0.0274092;0.00236212;1.81899e-12;0;0;./core_62/sim_stress_23_3_2019_090612_41903894
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;639989329;0.1;5000000;0.7402;0.0171478;10.2372;2.58977;100;100;5.95229e-05;0.00571324;0.00714143;0;0;0;./core_62/sim_stress_23_3_2019_100930_639612123
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;841144840;0.1;5000000;0.7578;0.0177063;10.0085;2.45462;100;100;3.44303e-05;0.00348975;0.0113437;0;0;0;./core_62/sim_stress_23_3_2019_111340_840747493
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;929627744;0.1;5000000;0.7528;0.00634177;9.83758;2.50686;100;100;5.49942e-05;0.00420432;0.00204977;0;0;0;./core_63/sim_stress_23_3_2019_000858_929249936
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;575678509;0.1;5000000;0.7558;0.0141915;9.8336;2.61493;100;100;7.41669e-05;0.0018163;0.001204;0;0;0;./core_63/sim_stress_23_3_2019_010622_575371362
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;325245828;0.1;5000000;0.7446;0.0114877;10.3191;2.42293;100;100;5.6597e-05;0.00309992;0.00584284;0;0;0;./core_63/sim_stress_23_3_2019_020352_324884880
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;867769444;0.1;5000000;0.7478;0.0133314;10.0197;2.2796;100;100;4.11754e-05;0.0030827;0.00260714;0;0;0;./core_63/sim_stress_23_3_2019_030139_867508463
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;132673615;0.1;5000000;0.7486;0.0136482;9.82344;2.32477;100;100;5.82539e-05;0.00202116;0.00416869;0;0;0;./core_63/sim_stress_23_3_2019_040017_132294512
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;508850351;0.1;5000000;0.7362;0.0168481;10.2332;2.46557;100;100;3.90121e-05;0.021717;0.113202;0;0;0;./core_63/sim_stress_23_3_2019_045824_508580604
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;786442830;0.1;5000000;0.766;0.0115748;9.95056;2.39528;100;100;5.81234e-05;0.0064308;0.000977606;0;0;0;./core_63/sim_stress_23_3_2019_055720_786143142
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;603955764;0.1;5000000;0.7626;0.0129102;10.143;2.37942;100;100;4.94724e-05;0.00774163;0.00117083;0;0;0;./core_63/sim_stress_23_3_2019_065538_603624768
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;810720189;0.1;5000000;0.742;0.0190588;9.9775;2.53838;100;100;4.28096e-05;0.00290387;0.00101456;0;0;0;./core_63/sim_stress_23_3_2019_075406_810361814
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;950316357;0.1;5000000;0.7442;0.0171647;9.93831;2.63356;100;100;4.98243e-05;0.0086931;0.0182839;0;0;0;./core_63/sim_stress_23_3_2019_084948_949887154
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;599084650;0.1;5000000;0.743;0.0206785;10.2253;2.78257;100;100;3.53805e-05;0.0266307;0.0817799;0;0;0;./core_64/sim_stress_23_3_2019_000858_589303210
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;334003899;0.1;5000000;0.758;0.0194866;10.4394;3.07076;100;100;0.000120845;0.0473239;0.143411;0;0;0;./core_64/sim_stress_23_3_2019_012258_317782627
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;711841334;0.1;5000000;0.7474;0.0125265;10.205;2.43241;100;100;6.77787e-05;0.0050514;0.00227575;0;0;0;./core_64/sim_stress_23_3_2019_023446_699067345
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;546768727;0.1;5000000;0.7566;0.00983332;10.0695;2.34796;100;100;6.56397e-05;0.00272882;0.00120378;0;0;0;./core_64/sim_stress_23_3_2019_034802_546326534
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;826781695;0.1;5000000;0.743;0.0150925;10.3883;2.33503;100;100;5.54622e-05;0.00282447;0.0021387;0;0;0;./core_64/sim_stress_23_3_2019_050130_809497509
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;400299434;0.1;5000000;0.7564;0.0164662;10.588;2.54038;100;100;5.32167e-05;0.0125344;0.00737896;0;0;0;./core_64/sim_stress_23_3_2019_061455_399975446
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;234628051;0.1;5000000;0.7526;0.0224002;10.3419;3.43707;100;100;0.000159798;0.0489671;0.310743;0;0;0;./core_64/sim_stress_23_3_2019_072850_234342144
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;910493996;0.1;5000000;0.6988;0.172916;12.8692;11.234;86.2558;87.383;0.0464117;5.07071;83.2912;710.93;660.002;0.0454;./core_64/sim_stress_23_3_2019_084306_910127005
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;841470567;0.1;5000000;0.7534;0.0120402;10.261;2.2893;100;100;6.25586e-05;0.00193739;0.00249623;0;0;0;./core_64/sim_stress_23_3_2019_101714_841177577
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;316637977;0.1;5000000;0.7512;0.0156256;10.0249;2.60708;100;100;6.78573e-05;0.00135093;0.00972067;0;0;0;./core_64/sim_stress_23_3_2019_112459_316288355
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;328523076;0.1;5000000;0.758;0.0169933;10.0677;2.52001;100;100;4.79455e-05;0.00162981;0.011712;0;0;0;./core_65/sim_stress_23_3_2019_000859_308857965
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;408298009;0.1;5000000;0.7402;0.0202812;10.5545;2.98505;100;100;6.62353e-05;0.0760021;0.119293;0;0;0;./core_65/sim_stress_23_3_2019_012306_407910682
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;720852465;0.1;5000000;0.7202;0.0978964;12.807;7.77652;93.4057;93.8719;0.0226453;6.85988;25.1505;396.768;364.816;0.02;./core_65/sim_stress_23_3_2019_023750_720500162
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;317004442;0.1;5000000;0.6698;0.259299;14.5701;15.6653;78.2889;80.9595;0.0487081;11.7393;95.8352;818.482;782.568;0.0616;./core_65/sim_stress_23_3_2019_040606_298404841
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;603307100;0.1;5000000;0.75;0.0141104;10.2528;2.36777;100;100;7.22653e-05;0.0153314;0.0193893;0;0;0;./core_65/sim_stress_23_3_2019_055959_603030238
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;689863173;0.1;5000000;0.7478;0.015963;10.2018;2.48024;100;100;5.18148e-05;0.0017628;0.0031897;0;0;0;./core_65/sim_stress_23_3_2019_071221_689549284
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;929576614;0.1;5000000;0.753;0.0168425;10.1771;2.70476;100;100;7.96903e-05;0.0316113;0.00578055;0;0;0;./core_65/sim_stress_23_3_2019_082438_912690170
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;393818744;0.1;5000000;0.749;0.0174587;10.7422;2.79011;100;100;5.58446e-05;0.0594334;0.0897301;0;0;0;./core_65/sim_stress_23_3_2019_093439_393447655
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;124486579;0.1;5000000;0.7168;0.0979951;12.462;7.21252;92.4334;92.9693;0.0167199;1.8817;17.9459;450.355;415.503;0.0228;./core_65/sim_stress_23_3_2019_104231_123811784
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;798360881;0.1;5000000;0.6532;0.357833;17.6079;18.3138;71.9695;74.9357;0.058187;15.5428;82.6744;942.327;916.539;0.0848;./core_65/sim_stress_23_3_2019_120219_798014030
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;626303785;0.1;5000000;0.7564;0.0169836;10.1758;2.54733;100;100;5.67652e-05;0.0054233;0.0106858;0;0;0;./core_66/sim_stress_23_3_2019_000859_625609860
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;667414823;0.1;5000000;0.7452;0.0134233;10.3798;2.46016;100;100;6.40711e-05;0.00386072;0.0182635;0;0;0;./core_66/sim_stress_23_3_2019_012151_648078132
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;261183729;0.1;5000000;0.7508;0.016999;10.4796;2.65502;100;100;5.47055e-05;0.0154601;0.0637728;0;0;0;./core_66/sim_stress_23_3_2019_023437_247255641
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;47024454;0.1;5000000;0.7276;0.0650188;11.4625;4.77597;93.4956;93.9039;0.0213974;2.3887;26.5775;403.63;373.608;0.0192;./core_66/sim_stress_23_3_2019_034707_46616558
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;922067815;0.1;5000000;0.6502;0.338282;17.0499;16.0056;70.1629;72.9963;0.0571285;15.1281;67.4737;987.677;960.72;0.082;./core_66/sim_stress_23_3_2019_050750_921640179
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;203094033;0.1;5000000;0.6518;0.381904;17.477;19.4423;72.697;75.3733;0.0690867;14.5047;92.9242;919.536;876.779;0.0764;./core_66/sim_stress_23_3_2019_070538_202625392
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.05;0.1;877743017;0.1;5000000;0.748;0.0140924;9.96619;2.4939;100;100;6.55027e-05;0.00248932;0.00269107;6.36646e-11;0;0;./core_66/sim_stress_23_3_2019_090448_858652487
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.05;0.1;223784738;0.1;5000000;0.7522;0.0178768;10.5599;2.79095;100;100;7.07267e-05;0.0139031;0.0421812;4.54747e-11;0;0;./core_66/sim_stress_23_3_2019_101623_223463307
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.05;0.1;101583741;0.1;5000000;0.7464;0.0138473;10.3147;2.4172;100;100;5.04295e-05;0.0140308;0.0372732;2.36469e-11;0;0;./core_66/sim_stress_23_3_2019_112758_101095683
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.05;0.1;850172794;0.1;5000000;0.7278;0.0727507;11.241;4.69867;94.3229;94.7462;0.0255599;8.64804;28.6724;340.21;311.807;0.0154;./core_66/sim_stress_23_3_2019_123913_849840450
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.05;0.1;371611584;0.1;5000000;0.6548;0.367014;17.225;16.828;71.4402;74.3047;0.0781082;18.4749;102.801;918.49;879.615;0.0734;./core_67/sim_stress_23_3_2019_000859_370995843
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.05;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.05;0.1;872125441;0.1;5000000;0.653;0.330802;17.1668;13.7534;72.6637;74.8201;0.086809;21.9054;73.7256;1008.37;951.821;0.0748;./core_67/sim_stress_23_3_2019_020439_871456327
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.05;0.1;837601055;0.1;5000000;0.8028;0.00664375;10.0176;2.5929;100;100;4.79778e-05;0.0103156;0.00223115;0;0;0;./core_67/sim_stress_23_3_2019_035617_815081578
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.05;0.1;455944241;0.1;5000000;0.8;0.00555111;10.121;2.37182;100;100;4.05364e-05;0.00683255;0.00588136;0;0;0;./core_67/sim_stress_23_3_2019_050834_455534213
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.05;0.1;296122333;0.1;5000000;0.7962;0.00661334;9.90783;2.57731;100;100;4.07442e-05;0.00270225;0.00693887;0;0;0;./core_67/sim_stress_23_3_2019_062034_295811915
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.05;0.1;340980538;0.1;5000000;0.7968;0.0110084;9.96647;2.27754;100;100;4.35343e-05;0.00126454;0.000923596;0;0;0;./core_67/sim_stress_23_3_2019_073240_340625098
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.05;0.1;177726841;0.1;5000000;0.7926;0.0104783;10.0875;2.4865;100;100;7.73599e-05;0.00160454;0.00255172;0;0;0;./core_67/sim_stress_23_3_2019_084400_177375450
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.05;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.05;0.1;599420207;0.1;5000000;0.8094;0.0168214;10.2775;2.59396;100;100;6.47026e-05;0.00566825;0.0105396;0;0;0;./core_67/sim_stress_23_3_2019_095051_599025185
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.05;0.1;511511172;0.1;5000000;0.7994;0.00548958;10.0437;2.43842;100;100;4.68188e-05;0.00370337;0.00761253;0;0;0;./core_67/sim_stress_23_3_2019_105716_511214871
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.05;0.1;343833781;0.1;5000000;0.8012;0.0101133;10.4878;2.60868;100;100;6.84846e-05;0.0970809;0.0106904;0;0;0;./core_67/sim_stress_23_3_2019_120431_343397686
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.05;0.1;936474200;0.1;5000000;0.8026;0.0120642;9.99556;2.57292;100;100;4.17181e-05;0.00244367;0.00167528;0;0;0;./core_68/sim_stress_23_3_2019_000856_935795306
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.05;0.1;617787611;0.1;5000000;0.8068;0.0165113;10.0758;2.5802;100;100;5.79788e-05;0.0027298;0.00145975;0;0;0;./core_68/sim_stress_23_3_2019_012215_617450503
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.05;0.1;790052381;0.1;5000000;0.8044;0.0135983;10.121;2.48721;100;100;8.22532e-05;0.00097781;0.00251349;0;0;0;./core_68/sim_stress_23_3_2019_023453_789576508
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.05;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.05;0.1;715290503;0.1;5000000;0.7956;0.0132545;10.1201;2.36644;100;100;5.20147e-05;0.00638217;0.00508272;0;0;0;./core_68/sim_stress_23_3_2019_034808_715021170
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.05;0.1;898367112;0.1;5000000;0.8042;0.0111698;10.0777;2.59349;100;100;5.97573e-05;0.00173438;0.0125571;0;0;0;./core_68/sim_stress_23_3_2019_050243_898058106
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.05;0.1;299389396;0.1;5000000;0.8012;0.00799401;9.93064;2.50883;100;100;6.03976e-05;0.000784743;0.00531738;0;0;0;./core_68/sim_stress_23_3_2019_061643_299018587
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.05;0.1;75223615;0.1;5000000;0.808;0.0130425;10.0369;2.36334;100;100;4.75743e-05;0.00565186;0.00210857;0;0;0;./core_68/sim_stress_23_3_2019_073059_74832133
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.05;0.1;340353931;0.1;5000000;0.793;0.00938684;10.2164;2.25268;100;100;6.83088e-05;0.00402969;0.00371461;0;0;0;./core_68/sim_stress_23_3_2019_083907_340020848
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.05;0.1;499686747;0.1;5000000;0.8064;0.0185835;10.2527;2.53698;100;100;4.37918e-05;0.0126504;0.00719598;0;0;0;./core_68/sim_stress_23_3_2019_094715_499215928
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.05;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.05;0.1;25767055;0.1;5000000;0.7988;0.0239208;10.5877;3.4394;100;100;7.80221e-05;0.0638626;0.335224;0;0;0;./core_68/sim_stress_23_3_2019_105608_25038150
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.05;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.05;0.1;295371018;0.1;5000000;0.794;0.0133966;10.1487;2.55996;100;100;6.97263e-05;0.00327639;0.00260316;0;0;0;./core_69/sim_stress_23_3_2019_000856_294959875
